0.054016,-0.0021362,4.9365
0.046387,-0.0061035,4.9268
0.032196,-0.0056458,4.9353
0.018921,-0.0016785,4.928
0.010986,0.002594,4.9133
0.0091553,0.0054932,4.9194
0.011292,0.0085449,4.9231
0.012512,0.012054,4.9207
0.014954,0.014343,4.9158
0.02182,0.015411,4.9146
0.03067,0.011749,4.917
0.040741,0.0068665,4.9011
0.048523,0.0024414,4.9121
0.052795,0.004425,4.9036
0.046844,0.0094604,4.906
0.035248,0.016937,4.9097
0.023651,0.016632,4.9084
0.014954,0.011902,4.9109
0.013428,0.0038147,4.9121
0.016479,-0.0027466,0.048828
0.02121,-0.0073242,0.041504
0.023193,-0.0091553,0.045166
0.021973,-0.010071,0.05127
0.019226,-0.0091553,0.05249
0.015564,-0.0083923,0.054932
0.012665,-0.0071716,0.057373
0.011749,-0.0045776,0.062256
0.010223,-0.0054932,0.062256
0.016022,-0.0045776,0.059814
0.02182,-0.0027466,0.062256
0.028687,0.00015259,0.061035
0.034485,-0.00030518,0.062256
0.03891,0.0018311,0.061035
0.041199,0.0016785,0.067139
0.038605,0.0015259,0.062256
0.029602,0,0.064697
0.012817,-0.00030518,0.061035
-0.0035095,0.0045776,0.056152
-0.01709,0.010376,0.059814
-0.024261,0.015869,0.05249
-0.022583,0.017853,0.045166
-0.012207,0.015259,0.042725
0.0019836,0.0074768,0.045166
0.016327,-0.0012207,0.041504
0.031128,-0.011292,0.042725
0.041656,-0.018921,0.037842
0.046234,-0.022888,0.040283
0.047913,-0.024109,0.047607
0.040741,-0.022736,0.037842
0.029602,-0.020905,0.039063
0.015717,-0.017242,0.0354
0.0061035,-0.011749,0.039063
0.0036621,-0.0042725,0.036621
0.0071716,0.0038147,0.042725
0.015869,0.009613,0.050049
0.026245,0.012054,0.047607
0.036011,0.0093079,0.056152
0.040588,0.0032043,0.053711
0.039978,-0.0036621,0.056152
0.034485,-0.0079346,0.056152
0.025635,-0.011139,0.062256
0.012207,-0.011902,0.058594
0.00091553,-0.010986,0.061035
-0.0079346,-0.0091553,0.070801
-0.0099182,-0.0080872,0.061035
-0.0076294,-0.0061035,0.062256
-0.00030518,-0.0036621,0.062256
0.009613,0,0.063477
0.017853,0.0030518,0.061035
0.021973,0.0028992,0.061035
0.022125,0.00091553,0.054932
0.016785,-0.0033569,0.056152
0.0068665,-0.0076294,0.064697
-0.0038147,-0.0088501,0.048828
-0.010376,-0.0054932,0.03418
-0.011444,-0.0012207,0.042725
-0.004425,0.0032043,0.042725
0.0068665,0.0045776,0.037842
0.021667,0.0035095,0.043945
0.032806,0.0038147,0.040283
0.041809,0.0041199,0.041504
0.044861,0.0033569,0.056152
0.043182,0.0024414,0.037842
0.03891,0.0012207,0.026855
0.034485,0.00061035,0.036621
0.031281,0.0019836,0.040283
0.027466,0.0021362,0.037842
0.02533,0.00045776,0.046387
0.026093,-0.00030518,0.046387
0.030975,0.00045776,2.0886
0.0354,0.0016785,4.762
0.03952,0.0019836,4.9133
0.040741,0.00091553,4.9146
0.039215,-0.00045776,4.928
0.032959,0.00045776,4.9255
0.025024,0.0030518,4.9255
0.018768,0.0085449,4.9329
0.014038,0.015869,4.9292
0.016174,0.024261,4.9341
0.026245,0.032196,4.939
0.04303,0.035248,4.9341
0.061493,0.032043,4.9316
0.077209,0.023193,4.9316
0.085449,0.01358,4.928
0.079498,0.0057983,4.9219
0.059662,-0.00091553,4.9268
0.032043,-0.0067139,4.917
0.0053406,-0.012207,4.9194
-0.015564,-0.016785,4.917
-0.024261,-0.017242,4.9121
-0.021362,-0.014496,4.9109
-0.0073242,-0.0097656,4.9109
0.014343,-0.0054932,4.9072
0.039368,-0.0045776,4.906
0.062103,-0.0054932,4.9097
0.074768,-0.0057983,4.9097
0.075989,-0.007019,4.9109
0.062408,-0.0015259,4.906
0.034637,0.00061035,4.9072
0.00030518,0.0021362,4.9097
-0.029907,0.0041199,4.9133
-0.041962,0.0083923,4.9158
-0.038605,0.015106,4.9146
-0.021515,0.025177,4.9207
-0.0021362,0.030518,4.9255
0.018616,0.029144,4.9304
0.03418,0.02243,4.9353
0.047302,0.012665,4.9329
0.05127,0.0024414,4.9304
0.047455,-0.0079346,4.9304
0.032654,-0.016937,4.9292
0.0097656,-0.023499,4.9194
-0.010834,-0.025024,4.9353
-0.019226,-0.019836,4.9316
-0.013885,-0.010376,4.9353
0.0038147,0.0016785,4.939
0.02243,0.010986,4.9292
0.040741,0.016022,4.9304
0.049591,0.0177,4.9268
0.057526,0.015869,4.9219
0.060883,0.013733,4.9146
0.060425,0.009613,4.917
0.049438,0.004425,4.9133
0.031128,-0.0036621,4.9194
0.0097656,-0.014801,4.928
-0.0036621,-0.019226,4.9109
-0.007782,-0.018005,4.9072
-0.0027466,-0.010681,4.9084
0.0097656,-0.0022888,4.9097
0.022736,0.0027466,4.9011
0.033875,0.0038147,4.9158
0.042114,0.0064087,4.9097
0.04425,0.0082397,4.9121
0.039978,0.0059509,4.9207
0.02655,0.0027466,4.9182
0.010681,-0.0061035,0.043945
-0.0083923,-0.01358,0.050049
-0.021667,-0.018616,0.054932
-0.027161,-0.018158,0.053711
-0.023651,-0.013733,0.063477
-0.0074768,-0.0057983,0.062256
0.015106,0.0022888,0.062256
0.042572,0.0074768,0.064697
0.067139,0.010071,0.057373
0.081177,0.010834,0.061035
0.079956,0.011139,0.062256
0.066528,0.014038,0.067139
0.047913,0.011749,0.059814
0.025635,0.012054,0.064697
0.011749,0.010071,0.067139
0.0038147,0.0047302,0.059814
0.0041199,-0.0027466,0.042725
0.012665,-0.0094604,0.048828
0.025787,-0.010681,0.043945
0.041199,-0.0059509,0.045166
0.056915,-0.00045776,0.042725
0.065613,0.012665,0.042725
0.065765,0.015106,0.045166
0.052948,0.012817,0.050049
0.032043,0.0085449,0.030518
0.0042725,0.0045776,0.021973
-0.015564,0.0018311,0.0354
-0.025787,0.0024414,0.037842
