0.031738,0.00015259,4.9207
0.033264,-0.0022888,4.9304
0.036316,0.00061035,4.9304
0.037537,0.0013733,4.9304
0.033875,0.009613,4.9365
0.032654,0.015106,4.9341
0.026703,0.016937,4.9329
0.024872,0.014191,4.928
0.024261,0.0074768,4.9341
0.024261,-0.0012207,4.9329
0.023499,-0.0068665,4.9353
0.022583,-0.0067139,4.9475
0.02243,-0.0028992,4.9426
0.023193,0.0048828,4.9365
0.024567,0.0059509,4.9377
0.026245,0.0085449,4.9304
0.026398,0.0082397,4.9316
0.026398,0.0036621,4.9268
0.025024,0.0047302,4.9231
0.023651,0.0064087,4.9231
0.024719,0.0090027,4.9194
0.025787,0.011749,4.9207
0.028687,0.013885,4.917
0.03067,0.014496,4.9231
0.031281,0.012054,4.9146
0.030365,0.010681,4.9158
0.028381,0.0091553,4.9133
0.027771,0.0082397,4.9146
0.027466,0.0073242,4.9036
0.027161,0.0036621,4.9121
0.030212,0.0013733,4.9207
0.029297,-0.00091553,4.9109
0.029602,-0.0022888,4.9207
0.026855,0.0013733,4.9097
0.027008,0.0035095,4.9097
0.026703,0.002594,4.9097
0.027771,0.0038147,4.9097
0.029297,0.0033569,4.9084
0.027924,0.0068665,4.9109
0.026093,0.010529,4.9146
0.021667,0.01358,4.9146
0.019684,0.012817,4.9146
0.018616,0.009613,4.9219
0.020752,0.0033569,4.9182
0.02533,-0.002594,4.9207
0.028229,-0.0056458,4.9268
0.030975,-0.0028992,4.9316
0.031891,-0.00091553,4.9414
0.030975,0.0027466,4.9353
0.029907,0.0035095,4.9365
0.028381,0.0028992,4.9316
0.03006,0.00061035,4.9304
0.027161,0.0015259,4.9316
0.027161,0.0041199,4.9304
0.024414,0.0071716,4.9304
0.022125,0.01297,4.9353
0.020142,0.013885,4.9365
0.019836,0.011597,4.9377
0.022278,0.0059509,4.9353
0.025482,-0.0010681,4.939
0.026855,-0.0018311,4.9353
0.027771,0.0019836,4.9377
0.025635,0.0048828,4.9329
0.024567,0.0019836,4.9316
0.023193,0.0012207,4.928
0.024719,-0.0028992,4.9255
0.025482,-0.004425,4.928
0.025482,-0.002594,4.9243
0.025024,-0.00061035,4.9304
0.024109,0.00091553,4.9207
0.022278,0.0013733,4.9292
0.02121,0.0019836,4.9072
0.02121,-0.00061035,4.917
0.02121,-0.0039673,4.9133
0.022125,-0.0050354,4.9133
0.021667,-0.0086975,4.9084
0.020599,-0.0088501,4.9292
0.019684,-0.0099182,4.9084
0.019836,-0.011139,0.041504
0.021973,-0.011597,0.041504
0.025177,-0.011139,0.042725
0.026703,-0.014343,0.039063
0.02655,-0.015869,0.041504
0.026398,-0.014191,0.054932
0.02533,-0.0094604,0.040283
0.021667,-0.0041199,0.050049
0.023651,-0.00061035,0.042725
0.022736,0.00061035,0.026855
0.023041,0.00091553,0.046387
0.023346,-0.0022888,0.048828
0.023346,-0.0048828,0.05249
0.022125,-0.0064087,0.056152
0.021362,-0.0062561,0.05127
0.020905,-0.007019,0.056152
0.020905,-0.0065613,0.059814
0.022125,-0.0074768,0.061035
0.02182,-0.012665,0.061035
0.023651,-0.015259,0.065918
0.023956,-0.014496,0.058594
0.023041,-0.007782,0.065918
0.021362,-0.00045776,0.074463
0.021973,0.0027466,0.064697
0.018921,0.0019836,0.062256
0.018768,-0.00061035,0.062256
0.018311,-0.0016785,0.072021
0.019379,-0.0039673,0.058594
0.018463,-0.0013733,0.064697
0.019684,-0.0047302,0.064697
0.015564,-0.0079346,0.062256
0.016632,-0.0032043,0.058594
0.018158,-0.0012207,0.058594
0.021667,0.0013733,0.05249
0.021973,-0.0010681,0.05249
0.02243,-0.0065613,0.046387
0.021515,-0.0068665,0.056152
0.020447,-0.00030518,0.045166
0.020905,0.0024414,0.05127
0.023499,0.0059509,0.045166
0.026093,0.009613,0.046387
0.029144,0.0050354,0.054932
0.029297,0.007019,0.043945
0.027618,0.0083923,0.057373
0.025787,0.0064087,0.039063
0.024872,0.0067139,0.029297
0.025024,0.0056458,0.041504
0.025482,0.0045776,0.040283
0.025024,0.0056458,0.037842
0.022583,0.0047302,0.037842
0.022125,0.0015259,0.036621
0.018463,-0.00061035,0.039063
0.017853,-0.0018311,0.041504
0.018463,-0.00061035,0.042725
0.020294,0.0035095,0.039063
0.020294,0.0059509,0.046387
0.020447,0.0079346,0.048828
0.019684,0.016327,0.050049
0.019073,0.027466,0.058594
0.018311,0.0039673,0.05249
0.018463,0.00015259,0.053711
0.018463,-0.0091553,0.057373
0.0177,-0.031433,0.057373
0.015717,0.0021362,0.061035
0.014343,0.00015259,0.058594
0.013885,-0.007019,0.061035
0.012054,0.026703,0.062256
0.012512,0.0042725,0.062256
